cli_district_id,birthdate,lat_street,lon_street,frequency,gender
"[44,47]","[30,40]","[45.7121206,52.1620973]","[4.1273953,6.735243143773117]",POPLATEK MESICNE,Female
"[44,47]","[30,40]","[45.7121206,52.1620973]","[4.1273953,6.735243143773117]",POPLATEK MESICNE,Male
"[44,47]","[30,40]","[45.7121206,52.1620973]","[4.1273953,6.735243143773117]",POPLATEK MESICNE,Female
"[44,47]","[30,40]","[45.7121206,52.1620973]","[4.1273953,6.735243143773117]",POPLATEK MESICNE,Female
"[44,47]","[30,40]","[45.7121206,52.1620973]","[4.1273953,6.735243143773117]",POPLATEK MESICNE,Female
"[49,54]","[29,37]","[49.2803369,50.3675677]","[1.4175744,8.126462]",POPLATEK TYDNE,Male
"[49,54]","[29,37]","[49.2803369,50.3675677]","[1.4175744,8.126462]",POPLATEK MESICNE,Female
"[49,54]","[29,37]","[49.2803369,50.3675677]","[1.4175744,8.126462]",POPLATEK MESICNE,Male
"[49,54]","[29,37]","[49.2803369,50.3675677]","[1.4175744,8.126462]",POPLATEK MESICNE,Male
"[49,54]","[29,37]","[49.2803369,50.3675677]","[1.4175744,8.126462]",POPLATEK MESICNE,Female
"[47,54]","[38,42]","[44.011649199999994,51.4116899]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[47,54]","[38,42]","[44.011649199999994,51.4116899]","[10.11678226475984,8.5909636]",POPLATEK PO OBRATU,Male
"[47,54]","[38,42]","[44.011649199999994,51.4116899]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[47,54]","[38,42]","[44.011649199999994,51.4116899]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[47,54]","[38,42]","[44.011649199999994,51.4116899]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[44,48]","[42,47]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[44,48]","[42,47]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[44,48]","[42,47]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[44,48]","[42,47]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[44,48]","[42,47]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[41,48]","[47,54]","[45.4654024,52.2963292]","[1.0841815,9.1983435]",POPLATEK MESICNE,Male
"[41,48]","[47,54]","[45.4654024,52.2963292]","[1.0841815,9.1983435]",POPLATEK MESICNE,Male
"[41,48]","[47,54]","[45.4654024,52.2963292]","[1.0841815,9.1983435]",POPLATEK MESICNE,Male
"[41,48]","[47,54]","[45.4654024,52.2963292]","[1.0841815,9.1983435]",POPLATEK MESICNE,Female
"[41,48]","[47,54]","[45.4654024,52.2963292]","[1.0841815,9.1983435]",POPLATEK MESICNE,Male
"[48,54]","[44,49]","[46.1488187,52.2963292]","[1.0841815,8.7240713]",POPLATEK MESICNE,Female
"[48,54]","[44,49]","[46.1488187,52.2963292]","[1.0841815,8.7240713]",POPLATEK MESICNE,Female
"[48,54]","[44,49]","[46.1488187,52.2963292]","[1.0841815,8.7240713]",POPLATEK MESICNE,Female
"[48,54]","[44,49]","[46.1488187,52.2963292]","[1.0841815,8.7240713]",POPLATEK MESICNE,Male
"[48,54]","[44,49]","[46.1488187,52.2963292]","[1.0841815,8.7240713]",POPLATEK MESICNE,Female
"[48,54]","[44,49]","[46.1488187,52.2963292]","[1.0841815,8.7240713]",POPLATEK MESICNE,Female
"[48,53]","[50,54]","[43.5893631,52.370336]","[3.0804641,8.9074246]",POPLATEK MESICNE,Female
"[48,53]","[50,54]","[43.5893631,52.370336]","[3.0804641,8.9074246]",POPLATEK MESICNE,Male
"[48,53]","[50,54]","[43.5893631,52.370336]","[3.0804641,8.9074246]",POPLATEK MESICNE,Female
"[48,53]","[50,54]","[43.5893631,52.370336]","[3.0804641,8.9074246]",POPLATEK MESICNE,Male
"[48,53]","[50,54]","[43.5893631,52.370336]","[3.0804641,8.9074246]",POPLATEK MESICNE,Male
"[48,53]","[50,54]","[43.5893631,52.370336]","[3.0804641,8.9074246]",POPLATEK MESICNE,Male
"[55,75]","[31,53]","[43.3794694,47.71782]","[-112.192009,-75.284883]",POPLATEK PO OBRATU,Female
"[55,75]","[31,53]","[43.3794694,47.71782]","[-112.192009,-75.284883]",POPLATEK MESICNE,Female
"[55,75]","[31,53]","[43.3794694,47.71782]","[-112.192009,-75.284883]",POPLATEK MESICNE,Male
"[55,75]","[31,53]","[43.3794694,47.71782]","[-112.192009,-75.284883]",POPLATEK MESICNE,Female
"[55,75]","[31,53]","[43.3794694,47.71782]","[-112.192009,-75.284883]",POPLATEK MESICNE,Female
"[55,75]","[31,53]","[43.3794694,47.71782]","[-112.192009,-75.284883]",POPLATEK TYDNE,Female
"[55,75]","[31,53]","[43.3794694,47.71782]","[-112.192009,-75.284883]",POPLATEK PO OBRATU,Male
"[57,74]","[34,53]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[57,74]","[34,53]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Female
"[57,74]","[34,53]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[57,74]","[34,53]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Female
"[57,74]","[34,53]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Female
"[57,74]","[34,53]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[57,74]","[34,53]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[64,77]","[39,52]","[43.1900046,43.3413582]","[-4.6541876,-5.9201863]",POPLATEK MESICNE,Female
"[64,77]","[39,52]","[43.1900046,43.3413582]","[-4.6541876,-5.9201863]",POPLATEK MESICNE,Male
"[64,77]","[39,52]","[43.1900046,43.3413582]","[-4.6541876,-5.9201863]",POPLATEK MESICNE,Male
"[64,77]","[39,52]","[43.1900046,43.3413582]","[-4.6541876,-5.9201863]",POPLATEK MESICNE,Female
"[64,77]","[39,52]","[43.1900046,43.3413582]","[-4.6541876,-5.9201863]",POPLATEK MESICNE,Male
"[64,77]","[39,52]","[43.1900046,43.3413582]","[-4.6541876,-5.9201863]",POPLATEK MESICNE,Female
"[64,77]","[39,52]","[43.1900046,43.3413582]","[-4.6541876,-5.9201863]",POPLATEK MESICNE,Female
"[55,64]","[30,48]","[43.0827675,52.2963292]","[-0.6709548,3.0804641]",POPLATEK MESICNE,Male
"[55,64]","[30,48]","[43.0827675,52.2963292]","[-0.6709548,3.0804641]",POPLATEK MESICNE,Male
"[55,64]","[30,48]","[43.0827675,52.2963292]","[-0.6709548,3.0804641]",POPLATEK MESICNE,Male
"[55,64]","[30,48]","[43.0827675,52.2963292]","[-0.6709548,3.0804641]",POPLATEK MESICNE,Female
"[55,64]","[30,48]","[43.0827675,52.2963292]","[-0.6709548,3.0804641]",POPLATEK MESICNE,Male
"[56,67]","[49,53]","[51.1550942,60.1927138]","[-0.086751,1.3729152]",POPLATEK MESICNE,Female
"[56,67]","[49,53]","[51.1550942,60.1927138]","[-0.086751,1.3729152]",POPLATEK MESICNE,Male
"[56,67]","[49,53]","[51.1550942,60.1927138]","[-0.086751,1.3729152]",POPLATEK MESICNE,Male
"[56,67]","[49,53]","[51.1550942,60.1927138]","[-0.086751,1.3729152]",POPLATEK MESICNE,Female
"[56,67]","[49,53]","[51.1550942,60.1927138]","[-0.086751,1.3729152]",POPLATEK MESICNE,Female
"[70,73]","[30,34]","[50.0491699,60.1927138]","[-1.2432926722107096,3.0804641]",POPLATEK MESICNE,Female
"[70,73]","[30,34]","[50.0491699,60.1927138]","[-1.2432926722107096,3.0804641]",POPLATEK MESICNE,Female
"[70,73]","[30,34]","[50.0491699,60.1927138]","[-1.2432926722107096,3.0804641]",POPLATEK MESICNE,Male
"[70,73]","[30,34]","[50.0491699,60.1927138]","[-1.2432926722107096,3.0804641]",POPLATEK MESICNE,Female
"[67,77]","[34,49]","[50.0491699,60.1927138]","[-0.1556566,3.0804641]",POPLATEK MESICNE,Male
"[67,77]","[34,49]","[50.0491699,60.1927138]","[-0.1556566,3.0804641]",POPLATEK MESICNE,Female
"[67,77]","[34,49]","[50.0491699,60.1927138]","[-0.1556566,3.0804641]",POPLATEK MESICNE,Female
"[67,77]","[34,49]","[50.0491699,60.1927138]","[-0.1556566,3.0804641]",POPLATEK MESICNE,Male
"[67,77]","[34,49]","[50.0491699,60.1927138]","[-0.1556566,3.0804641]",POPLATEK MESICNE,Male
"[67,77]","[34,49]","[50.0491699,60.1927138]","[-0.1556566,3.0804641]",POPLATEK MESICNE,Female
"[67,77]","[34,49]","[50.0491699,60.1927138]","[-0.1556566,3.0804641]",POPLATEK MESICNE,Male
"[56,64]","[30,43]","[44.011649199999994,47.1769164]","[10.11678226475984,9.0752066]",POPLATEK MESICNE,Female
"[56,64]","[30,43]","[44.011649199999994,47.1769164]","[10.11678226475984,9.0752066]",POPLATEK MESICNE,Male
"[56,64]","[30,43]","[44.011649199999994,47.1769164]","[10.11678226475984,9.0752066]",POPLATEK MESICNE,Male
"[56,64]","[30,43]","[44.011649199999994,47.1769164]","[10.11678226475984,9.0752066]",POPLATEK MESICNE,Male
"[64,70]","[31,40]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[64,70]","[31,40]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[64,70]","[31,40]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[64,70]","[31,40]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[64,70]","[31,40]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[64,70]","[31,40]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[64,70]","[31,40]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[59,63]","[45,53]","[43.5893631,49.5385243]","[10.11678226475984,9.1750312]",POPLATEK MESICNE,Male
"[59,63]","[45,53]","[43.5893631,49.5385243]","[10.11678226475984,9.1750312]",POPLATEK MESICNE,Male
"[59,63]","[45,53]","[43.5893631,49.5385243]","[10.11678226475984,9.1750312]",POPLATEK MESICNE,Female
"[59,63]","[45,53]","[43.5893631,49.5385243]","[10.11678226475984,9.1750312]",POPLATEK MESICNE,Female
"[59,63]","[45,53]","[43.5893631,49.5385243]","[10.11678226475984,9.1750312]",POPLATEK MESICNE,Female
"[65,70]","[44,53]","[46.4456895,51.4498793]","[3.8581523,8.126462]",POPLATEK MESICNE,Female
"[65,70]","[44,53]","[46.4456895,51.4498793]","[3.8581523,8.126462]",POPLATEK MESICNE,Male
"[65,70]","[44,53]","[46.4456895,51.4498793]","[3.8581523,8.126462]",POPLATEK MESICNE,Female
"[65,70]","[44,53]","[46.4456895,51.4498793]","[3.8581523,8.126462]",POPLATEK MESICNE,Female
"[65,70]","[44,53]","[46.4456895,51.4498793]","[3.8581523,8.126462]",POPLATEK MESICNE,Female
"[70,75]","[31,38]","[43.5893631,52.1620973]","[5.3496353,8.834900928119382]",POPLATEK TYDNE,Female
"[70,75]","[31,38]","[43.5893631,52.1620973]","[5.3496353,8.834900928119382]",POPLATEK MESICNE,Female
"[70,75]","[31,38]","[43.5893631,52.1620973]","[5.3496353,8.834900928119382]",POPLATEK MESICNE,Male
"[70,75]","[31,38]","[43.5893631,52.1620973]","[5.3496353,8.834900928119382]",POPLATEK MESICNE,Female
"[70,75]","[31,38]","[43.5893631,52.1620973]","[5.3496353,8.834900928119382]",POPLATEK MESICNE,Female
"[70,75]","[31,38]","[43.5893631,52.1620973]","[5.3496353,8.834900928119382]",POPLATEK MESICNE,Female
"[70,74]","[38,44]","[44.011649199999994,50.1623956]","[10.11678226475984,9.82279009151976]",POPLATEK MESICNE,Male
"[70,74]","[38,44]","[44.011649199999994,50.1623956]","[10.11678226475984,9.82279009151976]",POPLATEK MESICNE,Male
"[70,74]","[38,44]","[44.011649199999994,50.1623956]","[10.11678226475984,9.82279009151976]",POPLATEK MESICNE,Male
"[70,74]","[38,44]","[44.011649199999994,50.1623956]","[10.11678226475984,9.82279009151976]",POPLATEK MESICNE,Female
"[70,74]","[38,44]","[44.011649199999994,50.1623956]","[10.11678226475984,9.82279009151976]",POPLATEK MESICNE,Female
"[73,77]","[44,46]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[73,77]","[44,46]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[73,77]","[44,46]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[73,77]","[44,46]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[73,77]","[44,46]","[44.011649199999994,52.370336]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[71,75]","[47,53]","[43.4014434,52.1419235]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[71,75]","[47,53]","[43.4014434,52.1419235]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[71,75]","[47,53]","[43.4014434,52.1419235]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[71,75]","[47,53]","[43.4014434,52.1419235]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Male
"[71,75]","[47,53]","[43.4014434,52.1419235]","[10.11678226475984,8.5909636]",POPLATEK MESICNE,Female
"[40,54]","[10,9]","[-31.7631235,-33.9966839]","[116.0054635,18.7196095]",POPLATEK MESICNE,Male
"[40,54]","[10,9]","[-31.7631235,-33.9966839]","[116.0054635,18.7196095]",POPLATEK MESICNE,Female
"[40,54]","[10,9]","[-31.7631235,-33.9966839]","[116.0054635,18.7196095]",POPLATEK MESICNE,Male
"[40,54]","[10,9]","[-31.7631235,-33.9966839]","[116.0054635,18.7196095]",POPLATEK MESICNE,Female
"[40,54]","[10,9]","[-31.7631235,-33.9966839]","[116.0054635,18.7196095]",POPLATEK MESICNE,Male
"[40,54]","[10,9]","[-31.7631235,-33.9966839]","[116.0054635,18.7196095]",POPLATEK TYDNE,Female
"[50,59]","[10,20]","[-0.9398412,-31.7631235]","[100.3535398,28.15618092517478]",POPLATEK MESICNE,Male
"[50,59]","[10,20]","[-0.9398412,-31.7631235]","[100.3535398,28.15618092517478]",POPLATEK MESICNE,Female
"[50,59]","[10,20]","[-0.9398412,-31.7631235]","[100.3535398,28.15618092517478]",POPLATEK MESICNE,Female
"[50,59]","[10,20]","[-0.9398412,-31.7631235]","[100.3535398,28.15618092517478]",POPLATEK MESICNE,Male
"[50,59]","[10,20]","[-0.9398412,-31.7631235]","[100.3535398,28.15618092517478]",POPLATEK MESICNE,Male
"[43,55]","[17,5]","[-0.9398412,3.7341097000000003]","[100.3535398,96.93387091675257]",POPLATEK TYDNE,Male
"[43,55]","[17,5]","[-0.9398412,3.7341097000000003]","[100.3535398,96.93387091675257]",POPLATEK MESICNE,Female
"[43,55]","[17,5]","[-0.9398412,3.7341097000000003]","[100.3535398,96.93387091675257]",POPLATEK MESICNE,Female
"[43,55]","[17,5]","[-0.9398412,3.7341097000000003]","[100.3535398,96.93387091675257]",POPLATEK MESICNE,Male
"[38,51]","[12,8]","[-15.2562603,-32.1955535]","[116.0054635,167.151708]",POPLATEK MESICNE,Female
"[38,51]","[12,8]","[-15.2562603,-32.1955535]","[116.0054635,167.151708]",POPLATEK MESICNE,Male
"[38,51]","[12,8]","[-15.2562603,-32.1955535]","[116.0054635,167.151708]",POPLATEK MESICNE,Male
"[38,51]","[12,8]","[-15.2562603,-32.1955535]","[116.0054635,167.151708]",POPLATEK MESICNE,Female
"[51,58]","[11,8]","[-30.7568975,-9.91452055]","[116.0054635,144.0543374023966]",POPLATEK MESICNE,Female
"[51,58]","[11,8]","[-30.7568975,-9.91452055]","[116.0054635,144.0543374023966]",POPLATEK MESICNE,Male
"[51,58]","[11,8]","[-30.7568975,-9.91452055]","[116.0054635,144.0543374023966]",POPLATEK MESICNE,Female
"[51,58]","[11,8]","[-30.7568975,-9.91452055]","[116.0054635,144.0543374023966]",POPLATEK PO OBRATU,Male
"[51,58]","[11,8]","[-30.7568975,-9.91452055]","[116.0054635,144.0543374023966]",POPLATEK MESICNE,Female
"[40,45]","[22,9]","[-0.639722,-9.91452055]","[144.0543374023966,174.4279938]",POPLATEK MESICNE,Female
"[40,45]","[22,9]","[-0.639722,-9.91452055]","[144.0543374023966,174.4279938]",POPLATEK MESICNE,Male
"[40,45]","[22,9]","[-0.639722,-9.91452055]","[144.0543374023966,174.4279938]",POPLATEK MESICNE,Male
"[40,45]","[22,9]","[-0.639722,-9.91452055]","[144.0543374023966,174.4279938]",POPLATEK MESICNE,Female
"[40,45]","[22,9]","[-0.639722,-9.91452055]","[144.0543374023966,174.4279938]",POPLATEK MESICNE,Male
"[47,60]","[17,23]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Female
"[47,60]","[17,23]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Male
"[47,60]","[17,23]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Female
"[47,60]","[17,23]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Female
"[47,60]","[17,23]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Female
"[46,60]","[32,41]","[-26.695426,-33.9966839]","[18.7196095,27.8689563]",POPLATEK MESICNE,Male
"[46,60]","[32,41]","[-26.695426,-33.9966839]","[18.7196095,27.8689563]",POPLATEK MESICNE,Female
"[46,60]","[32,41]","[-26.695426,-33.9966839]","[18.7196095,27.8689563]",POPLATEK MESICNE,Female
"[46,60]","[32,41]","[-26.695426,-33.9966839]","[18.7196095,27.8689563]",POPLATEK MESICNE,Male
"[56,61]","[39,48]","[-0.9398412,-8.9014344]","[100.3535398,28.3266359]",POPLATEK MESICNE,Female
"[56,61]","[39,48]","[-0.9398412,-8.9014344]","[100.3535398,28.3266359]",POPLATEK MESICNE,Female
"[56,61]","[39,48]","[-0.9398412,-8.9014344]","[100.3535398,28.3266359]",POPLATEK MESICNE,Female
"[56,61]","[39,48]","[-0.9398412,-8.9014344]","[100.3535398,28.3266359]",POPLATEK MESICNE,Female
"[56,61]","[39,48]","[-0.9398412,-8.9014344]","[100.3535398,28.3266359]",POPLATEK TYDNE,Male
"[41,59]","[30,49]","[-31.7631235,-34.8144057]","[116.0054635,138.6736669]",POPLATEK MESICNE,Male
"[41,59]","[30,49]","[-31.7631235,-34.8144057]","[116.0054635,138.6736669]",POPLATEK MESICNE,Female
"[41,59]","[30,49]","[-31.7631235,-34.8144057]","[116.0054635,138.6736669]",POPLATEK MESICNE,Female
"[41,59]","[30,49]","[-31.7631235,-34.8144057]","[116.0054635,138.6736669]",POPLATEK MESICNE,Male
"[50,59]","[34,52]","[-0.9398412,-29.0110878]","[100.3535398,134.7494052]",POPLATEK MESICNE,Female
"[50,59]","[34,52]","[-0.9398412,-29.0110878]","[100.3535398,134.7494052]",POPLATEK MESICNE,Male
"[50,59]","[34,52]","[-0.9398412,-29.0110878]","[100.3535398,134.7494052]",POPLATEK MESICNE,Female
"[50,59]","[34,52]","[-0.9398412,-29.0110878]","[100.3535398,134.7494052]",POPLATEK MESICNE,Female
"[42,57]","[28,44]","[-32.1955535,-33.8608832]","[141.3573614,151.2742435]",POPLATEK MESICNE,Male
"[42,57]","[28,44]","[-32.1955535,-33.8608832]","[141.3573614,151.2742435]",POPLATEK MESICNE,Female
"[42,57]","[28,44]","[-32.1955535,-33.8608832]","[141.3573614,151.2742435]",POPLATEK MESICNE,Male
"[42,57]","[28,44]","[-32.1955535,-33.8608832]","[141.3573614,151.2742435]",POPLATEK MESICNE,Male
"[39,54]","[31,38]","[-15.2562603,-4.9335876]","[144.6420693,167.151708]",POPLATEK TYDNE,Female
"[39,54]","[31,38]","[-15.2562603,-4.9335876]","[144.6420693,167.151708]",POPLATEK MESICNE,Male
"[39,54]","[31,38]","[-15.2562603,-4.9335876]","[144.6420693,167.151708]",POPLATEK MESICNE,Male
"[39,54]","[31,38]","[-15.2562603,-4.9335876]","[144.6420693,167.151708]",POPLATEK MESICNE,Female
"[41,52]","[28,34]","[-0.639722,-0.639722]","[174.4279938,174.4279938]",POPLATEK MESICNE,Male
"[41,52]","[28,34]","[-0.639722,-0.639722]","[174.4279938,174.4279938]",POPLATEK MESICNE,Male
"[41,52]","[28,34]","[-0.639722,-0.639722]","[174.4279938,174.4279938]",POPLATEK MESICNE,Female
"[41,52]","[28,34]","[-0.639722,-0.639722]","[174.4279938,174.4279938]",POPLATEK MESICNE,Female
"[52,57]","[38,41]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Female
"[52,57]","[38,41]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Male
"[52,57]","[38,41]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Male
"[52,57]","[38,41]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Female
"[52,57]","[38,41]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Male
"[62,70]","[14,7]","[-26.695426,-33.9966984]","[18.7196095,27.8689563]",POPLATEK MESICNE,Male
"[62,70]","[14,7]","[-26.695426,-33.9966984]","[18.7196095,27.8689563]",POPLATEK MESICNE,Male
"[62,70]","[14,7]","[-26.695426,-33.9966984]","[18.7196095,27.8689563]",POPLATEK MESICNE,Female
"[62,70]","[14,7]","[-26.695426,-33.9966984]","[18.7196095,27.8689563]",POPLATEK MESICNE,Male
"[64,74]","[3,9]","[-31.7631235,-31.7631235]","[116.0054635,116.0054635]",POPLATEK MESICNE,Male
"[64,74]","[3,9]","[-31.7631235,-31.7631235]","[116.0054635,116.0054635]",POPLATEK MESICNE,Female
"[64,74]","[3,9]","[-31.7631235,-31.7631235]","[116.0054635,116.0054635]",POPLATEK MESICNE,Female
"[64,74]","[3,9]","[-31.7631235,-31.7631235]","[116.0054635,116.0054635]",POPLATEK MESICNE,Male
"[68,75]","[14,4]","[-0.9398412,3.7341097000000003]","[100.3535398,96.84789194999999]",POPLATEK MESICNE,Male
"[68,75]","[14,4]","[-0.9398412,3.7341097000000003]","[100.3535398,96.84789194999999]",POPLATEK MESICNE,Female
"[68,75]","[14,4]","[-0.9398412,3.7341097000000003]","[100.3535398,96.84789194999999]",POPLATEK MESICNE,Female
"[68,75]","[14,4]","[-0.9398412,3.7341097000000003]","[100.3535398,96.84789194999999]",POPLATEK MESICNE,Male
"[68,75]","[14,4]","[-0.9398412,3.7341097000000003]","[100.3535398,96.84789194999999]",POPLATEK MESICNE,Female
"[68,75]","[14,4]","[-0.9398412,3.7341097000000003]","[100.3535398,96.84789194999999]",POPLATEK MESICNE,Female
"[68,75]","[14,4]","[-0.9398412,3.7341097000000003]","[100.3535398,96.84789194999999]",POPLATEK MESICNE,Female
"[62,72]","[13,24]","[-15.2562603,-31.7631235]","[116.0054635,167.151708]",POPLATEK MESICNE,Male
"[62,72]","[13,24]","[-15.2562603,-31.7631235]","[116.0054635,167.151708]",POPLATEK MESICNE,Female
"[62,72]","[13,24]","[-15.2562603,-31.7631235]","[116.0054635,167.151708]",POPLATEK MESICNE,Male
"[62,72]","[13,24]","[-15.2562603,-31.7631235]","[116.0054635,167.151708]",POPLATEK MESICNE,Male
"[62,72]","[13,24]","[-15.2562603,-31.7631235]","[116.0054635,167.151708]",POPLATEK TYDNE,Male
"[73,77]","[14,25]","[-31.7631235,-34.8144057]","[116.0054635,141.3239717]",POPLATEK MESICNE,Female
"[73,77]","[14,25]","[-31.7631235,-34.8144057]","[116.0054635,141.3239717]",POPLATEK MESICNE,Male
"[73,77]","[14,25]","[-31.7631235,-34.8144057]","[116.0054635,141.3239717]",POPLATEK MESICNE,Female
"[73,77]","[14,25]","[-31.7631235,-34.8144057]","[116.0054635,141.3239717]",POPLATEK MESICNE,Male
"[64,76]","[10,8]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Female
"[64,76]","[10,8]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Male
"[64,76]","[10,8]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Female
"[64,76]","[10,8]","[-0.639722,-4.9335876]","[144.6420693,174.4279938]",POPLATEK MESICNE,Male
